0	10.0	7,87,46,48,13	0	0	0
1	10.0	173,105,154,143,161	17	0	1
2	10.0	263,221,252,269,247	6	0	2
3	10.0	324,345,334,298,289	19	0	3
4	10.0	423,374,438,398,416	9	0	4
5	10.042072352808153	267,180,264,245,193	4	0	2
6	10.553306899835071	180,213,221,233,234	10	0	2
7	10.65397678643707	275,286,276,311,300	11	0	3
8	10.710692290029339	151,123,127,150,133	19	0	1
9	11.109047175469328	194,272,203,258,207	11	0	2
10	11.297080476873658	385,420,457,390,383	2	0	4
11	11.493197725653445	338,290,351,303,355	7	0	3
12	11.746071974633645	448,427,447,407,390	11	0	4
13	11.895712288483349	384,454,369,395,459	16	0	4
14	11.907182787298748	203,210,231,253,276	2	0	2
15	11.93454602787188	200,196,220,192,230	19	0	2
16	12.005354563996484	425,413,372,401,448	10	0	4
17	12.010801314100036	393,445,385,381,434	7	0	4
18	12.16449169406049	381,428,384,366,388	8	0	4
19	12.225007937550238	176,162,168,168,102	1	0	1
20	12.349461399948044	59,76,41,51,96	19	0	0
21	12.505357515015747	213,277,224,188,212	12	0	2
22	12.612396754234444	363,378,367,412,426	18	0	4
23	12.812030520169495	279,349,285,281,338	4	0	3
24	12.864521881324084	174,131,108,168,166	15	0	1
25	13.021816491864085	281,304,272,329,336	9	0	3
26	13.103249220245864	217,270,254,192,183	16	0	2
27	13.137183595802597	84,41,42,66,22	12	0	0
28	13.147281817999628	283,369,361,299,328	8	0	3
29	13.181041233610667	267,186,247,189,235	15	0	2
30	13.211273337751447	367,357,308,303,344	14	0	3
31	13.221743722180518	254,230,225,189,256	8	0	2
32	13.268464062045373	317,292,365,324,325	18	0	3
33	13.465358626407015	40,87,70,76,68	11	0	0
34	13.549759508855187	0,54,78,93,43	13	0	0
35	13.779665056498438	431,401,379,391,385	0	0	4
36	13.783601969860461	33,71,34,30,86	5	0	0
37	13.885610464521157	74,95,60,58,98	16	0	0
38	13.919126238723212	257,205,202,212,180	5	0	2
39	13.935194123936647	200,183,180,238,217	17	0	2
40	13.964521182402258	276,235,185,182,252	0	0	2
41	13.969494092635767	57,71,96,25,67	10	0	0
42	14.002002380932236	191,242,236,256,182	7	0	2
43	14.047278403819291	349,320,349,305,329	13	0	3
44	14.176225325681983	436,380,451,422,433	19	0	4
45	14.20952964757725	376,412,420,459,394	12	0	4
46	14.516750466619197	161,132,186,168,129	3	0	1
47	14.5854019968836	405,457,406,426,379	3	0	4
48	14.617586742483061	390,453,436,416,446	4	0	4
49	14.723689775799544	293,344,328,275,280	3	0	3
50	14.725624700156718	427,434,360,417,446	6	0	4
51	14.863948147508207	282,327,366,282,281	12	0	3
52	14.90649877826648	195,197,219,203,274	1	0	2
53	15.12590739210263	219,242,219,237,257	3	0	2
54	15.15059070955531	79,33,82,87,8	14	0	0
55	15.178685390119702	365,379,372,423,391	17	0	4
56	15.219872330946082	380,405,404,439,400	5	0	4
57	15.250580896573133	61,14,6,12,35	6	0	0
58	15.446677316634895	253,256,221,268,268	18	0	2
59	15.64503461216818	288,334,280,343,345	0	0	3
60	15.678558122574673	456,445,368,380,441	14	0	4
61	15.775124157545378	220,273,193,273,203	9	0	2
62	15.841167901336426	409,399,400,411,387	1	0	4
63	16.03736519908861	207,268,239,214,224	13	0	2
64	16.134211450552314	349,327,357,298,347	15	0	3
65	16.72446358289366	403,377,448,441,378	15	0	4
66	16.730267748060513	334,303,305,333,348	6	0	3
67	16.84994315389486	14,27,13,75,77	8	0	0
68	17.258908208195216	272,301,322,308,282	10	0	3
69	17.286992818351454	206,244,208,201,225	14	0	2
70	17.72037920777422	412,364,382,440,370	13	0	4
71	19.193281064232732	74,19,2,92,77	17	0	0
72	19.896761342367927	342,352,309,276,318	2	0	3
73	19.90553758058236	41,90,87,11,38	1	0	0
74	24.516750466619197	138,125,109,101,134	17	1	1
75	26.42451587419263	186,185,112,145,123	15	1	1
76	26.57225397049912	125,147,180,134,99	3	1	1
77	27.286992818351454	275,269,227,257,218	7	1	2
78	27.457132417995503	103,170,132,101,187	16	1	1
79	27.72037920777422	412,425,420,430,418	6	1	4
80	27.953710833699862	277,256,228,198,222	17	1	2
81	28.740586174666117	390,373,386,396,399	14	1	4
82	28.822406935226596	159,152,100,98,137	1	1	1
83	28.966237965813654	115,152,135,99,92	19	1	1
84	29.229837001757016	417,442,409,373,427	17	1	4
85	29.30020929813374	414,412,445,448,451	3	1	4
86	29.345299313435294	385,458,438,429,443	7	1	4
87	29.45242374432435	173,165,136,142,185	2	1	1
88	29.896761342367927	316,328,288,326,338	5	1	3
89	31.071862285366798	81,9,62,0,81	1	2	0
90	31.7974739929195	38,82,95,84,66	4	2	0
91	31.852964098632693	32,78,69,5,35	10	2	0
92	31.943819329856627	31,4,76,28,92	11	2	0
93	32.15770617574753	9,22,48,69,32	17	2	0
94	33.257294117568996	87,21,64,89,25	19	2	0
95	33.36190456231124	61,42,84,22,99	13	2	0
96	33.454978479988206	19,72,36,28,29	12	2	0
97	34.314297361970354	66,32,90,42,26	5	2	0
98	34.63283351159843	9,54,80,78,0	0	2	0
99	34.985803240245325	26,27,33,8,70	9	2	0
100	35.7502510338243	64,95,9,96,83	16	2	0
101	36.21639969893222	74,30,93,84,51	2	2	0
102	36.809192147624174	22,75,58,95,6	7	2	0
103	37.506996393306196	5,18,6,39,82	14	2	0
104	37.797057860202834	16,37,19,20,8	6	2	0
105	37.95371083369986	196,245,197,236,205	10	2	2
106	37.99369636761969	99,59,81,99,58	15	2	0
107	38.22337822074463	34,10,19,17,20	8	2	0
108	38.258507260531	61,53,12,60,95	3	2	0
109	38.54123202042458	237,253,197,273,243	8	2	2
110	38.72288849754428	209,247,226,213,205	6	2	2
111	39.34529931343529	393,423,410,404,446	19	2	4
112	39.668781510494796	215,263,245,180,209	4	2	2
113	39.896761342367924	368,325,366,305,362	8	2	3
114	39.96171764297213	439,370,459,372,426	4	2	4
115	48.258507260531	90,67,34,7,7	11	3	0
116	48.36165174472958	78,50,0,93,38	12	3	0
117	48.43707874856524	5,2,24,92,95	16	3	0
118	49.63673681466612	43,7,14,30,95	10	3	0
119	49.668781510494796	272,207,193,233,187	16	3	2
120	49.896761342367924	276,270,285,363,288	1	3	3
121	49.96171764297213	442,364,447,444,378	11	3	4
122	50.14898202486121	127,177,120,90,103	17	4	1
123	51.076879003686386	157,178,118,138,95	19	4	1
124	51.57327063407308	164,119,118,181,189	1	4	1
125	51.674693726632746	188,184,101,98,167	15	4	1
126	55.641371969907134	144,112,161,100,161	3	4	1
127	59.63673681466612	86,37,85,20,91	13	4	0
128	59.896761342367924	287,360,366,349,313	15	4	3
129	59.96171764297213	433,407,389,375,405	7	4	4
130	65.64137196990714	156,182,104,131,120	10	5	1
131	66.43045208340962	184,98,178,180,176	2	5	1
132	67.10104769083026	167,157,189,136,150	18	5	1
133	68.01104100517493	131,169,142,160,98	11	5	1
134	68.13222679510413	113,98,103,100,127	17	5	1
135	69.44186500277259	166,189,159,142,98	15	5	1
136	69.63673681466612	47,55,75,5,15	12	5	0
137	69.79308023353546	133,105,118,150,104	1	5	1
138	69.89676134236792	362,321,326,360,340	11	5	3
139	69.96171764297213	407,386,441,369,439	9	5	4
140	69.99361243362783	330,335,350,319,356	7	5	3
141	79.63673681466612	10,47,4,21,48	15	6	0
142	79.79308023353546	93,100,120,123,189	5	6	1
143	79.96171764297213	422,363,415,417,389	2	6	4
144	79.98687033345708	172,180,133,124,156	6	6	1
145	79.99361243362783	358,321,291,311,326	18	6	3
146	89.63673681466612	82,85,61,15,14	10	7	0
147	89.96171764297213	444,454,454,451,439	14	7	4
148	89.98687033345708	186,116,159,97,141	0	7	1
149	89.99361243362783	292,343,306,301,305	15	7	3
150	99.63673681466612	91,64,97,98,25	8	8	0
151	99.73719542723688	32,13,31,61,38	14	8	0
152	99.96171764297213	374,398,431,372,381	13	8	4
153	99.98687033345708	90,157,119,127,96	4	8	1
154	99.99361243362783	291,310,339,314,297	19	8	3
155	109.73719542723688	73,91,4,27,2	16	9	0
156	109.96171764297213	458,410,381,423,392	17	9	4
157	109.98687033345708	147,133,115,179,127	13	9	1
158	109.99361243362783	291,350,317,341,330	0	9	3
159	119.73719542723688	46,77,63,62,66	7	10	0
160	119.96171764297213	374,459,442,407,393	11	10	4
161	119.98687033345708	173,167,104,92,163	11	10	1
162	119.99361243362783	327,272,286,293,309	6	10	3
163	129.73719542723688	42,85,64,32,42	3	11	0
164	129.74804313457818	5,72,82,15,81	9	11	0
165	129.80197763320086	14,83,0,81,89	2	11	0
166	129.90631171820613	80,12,51,85,48	1	11	0
167	129.96171764297213	410,384,397,418,451	13	11	4
