0	30
1	48
2	58
3	59
4	92
5	16
6	31
7	40
8	44
9	73
10	221
11	236
12	251
13	263
14	311
15	329
16	351
17	373
18	382
19	111
20	128
21	133
22	155
23	187
24	432
25	434
26	460
27	461
28	494
29	130
30	142
31	166
32	177
33	189
34	222
35	240
36	245
37	270
38	288
39	438
40	465
41	478
42	488
43	300
44	301
45	309
46	367
47	369
48	4
49	7
50	84
51	86
52	98
53	214
54	256
55	273
56	278
57	285
58	203
59	219
60	293
61	295
62	205
63	228
64	230
65	247
66	268
67	100
68	124
69	132
70	178
71	308
72	320
73	377
74	397
75	229
76	237
77	239
78	14
79	18
80	38
81	74
82	21
83	42
84	43
85	95
86	241
87	254
88	257
89	286
90	5
91	55
92	57
93	80
94	123
95	126
96	153
97	196
98	198
99	209
100	212
101	235
102	296
103	12
104	3
105	36
106	76
107	105
108	139
109	140
110	160
111	102
112	152
113	163
114	181
115	334
116	339
117	340
118	347
119	352
120	220
121	227
122	280
123	231
124	243
125	289
126	20
127	32
128	34
129	60
130	71
131	206
132	246
133	276
134	281
135	173
136	39
137	207
138	259
139	274
140	208
141	225
142	277
143	122
144	157
145	37
146	66
147	115
148	118
149	188
150	357
151	360
152	371
153	374
154	51
155	63
156	83
157	322
158	342
159	385
160	389
161	396
162	29
163	6
164	82
165	88
166	97
167	26
168	33
169	81
170	87
171	223
172	299
173	420
174	426
175	452
176	484
177	497
178	439
179	446
180	456
181	471
182	479
183	2
184	47
185	75
186	85
187	35
188	72
189	8
190	232
191	238
192	271
193	56
194	68
195	19
196	25
197	78
198	9
199	103
200	107
201	120
202	176
203	192
204	15
205	217
206	260
207	283
208	41
209	50
210	69
211	302
212	364
213	384
214	399
215	22
216	218
217	264
218	272
219	24
220	94
221	114
222	149
223	53
224	64
225	89
226	113
227	143
228	169
229	93
230	13
231	154
232	170
233	194
234	106
235	112
236	158
237	199
238	303
239	338
240	368
241	224
242	252
243	23
244	52
245	17
246	28
247	11
248	54
249	62
250	129
251	191
252	193
253	317
254	390
255	394
256	344
257	378
258	391
259	313
260	323
261	356
262	363
263	387
264	96
265	27
266	45
267	202
268	287
269	179
270	321
271	336
272	381
273	125
274	161
275	204
276	211
277	318
278	350
279	375
280	162
281	215
282	234
283	108
284	117
285	159
286	266
287	182
288	335
289	398
290	174
291	195
292	137
293	200
294	297
295	67
296	365
297	141
298	148
299	201
300	119
301	138
302	180
303	46
304	171
305	172
306	345
307	395
308	282
309	151
310	210
311	253
312	307
313	331
314	380
315	258
316	249
317	354
318	255
319	136
320	147
321	233
322	244
323	294
324	242
325	262
326	121
327	101
328	127
329	190
330	144
331	145
332	146
333	168
334	150
335	291
336	164
337	186
338	116
339	216
340	197
341	167
342	135
343	269
344	275
345	248
346	226
347	292
348	349
349	362
350	379
351	279
352	290
353	175
354	184
355	1
356	49
357	298
358	284
359	261
360	109
361	104
362	404
363	407
364	415
365	435
366	79
367	90
368	91
369	185
370	250
371	419
372	422
373	449
374	482
375	265
376	156
377	77
378	61
379	424
380	430
381	448
382	462
383	403
384	409
385	445
386	458
387	473
388	65
389	213
390	10
391	413
392	487
393	495
394	417
395	472
396	477
397	453
398	457
399	483
400	431
401	450
402	470
403	165
404	99
405	485
406	131
407	0
408	411
409	443
410	436
411	455
412	346
413	358
414	393
415	467
416	464
417	267
418	418
419	499
420	70
421	315
422	392
423	468
424	486
425	498
426	328
427	496
428	441
429	490
430	406
431	433
432	489
433	408
434	476
435	401
436	428
437	425
438	492
439	442
440	491
441	304
442	312
443	421
444	463
445	475
446	410
447	444
448	400
449	423
450	451
451	416
452	427
453	429
454	440
455	437
456	459
457	447
458	481
459	466
460	110
461	183
462	402
463	493
464	469
465	454
466	474
467	405
468	412
469	414
470	480
471	134
472	383
473	330
474	337
475	343
476	366
477	361
478	372
479	305
480	324
481	306
482	314
483	355
484	327
485	370
486	333
487	325
488	326
489	376
490	388
491	310
492	341
493	319
494	316
495	348
496	332
497	359
498	353
499	386
